Deg_Kart_No;Yas;Kart_Grubu;Etkinlik_Adi;Satıs_Dönemi;Bilet_Adedi;Birim_Bilet_Fiyati;Toplam_Bilet_Fiyati;Indirimli_Birim_Fiyat;Indirim_Kaybi;Net_Satis_Geliri;Odeme_Tipi;Satis_Kanalı
1000006875;36;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000034705;31;CC;A;Genel Satis;1;450;450;360;90;360;Kart;Ana Gişe  
1000006457;26;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000034682;25;CC;D;On Satis;2;450;900;360;180;720;Kart;Çağrı Merk
1000006036;43;CC;D;On Satis;2;675;1350;540;270;1080;Kart;Çağrı Merk
1000005961;48;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Çağrı Merk
1000005886;37;CC;D;On Satis;1;337.5;337.5;270;67.5;270;Kart;Çağrı Merk
1000005773;39;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Çağrı Merk
1000005438;42;CC;E;On Satis;1;45;45;45;0;45;Kart;Çağrı Merk
1000005135;57;CC;E;On Satis;1;45;45;45;0;45;Kart;Çağrı Merk
1000004975;23;CC;D;On Satis;2;375;750;300;150;600;Kart;Çağrı Merk
1000004731;26;CC;J;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000004553;37;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Çağrı Merk
1000004133;45;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Çağrı Merk
1000004097;44;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Çağrı Merk
1000004037;30;CC;E;On Satis;1;45;45;45;0;45;Kart;Çağrı Merk
1000003879;49;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Çağrı Merk
1000003790;44;CC;E;On Satis;1;45;45;45;0;45;Kart;Çağrı Merk
1000003772;37;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Çağrı Merk
1000003761;61;CC;D;On Satis;1;281.25;281.25;225;56.25;225;Kart;Çağrı Merk
1000003735;40;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Çağrı Merk
1000034607;38;CC;E;Genel Satis;1;112.5;112.5;90;22.5;90;Kart;Çağrı Merk
1000003490;32;CC;E;On Satis;1;45;45;45;0;45;Kart;Çağrı Merk
1000002844;33;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Çağrı Merk
1000002726;48;CC;E;On Satis;1;45;45;45;0;45;Kart;Çağrı Merk
1000002688;53;CC;E;On Satis;1;45;45;45;0;45;Kart;Çağrı Merk
1000002531;34;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Çağrı Merk
1000034577;40;CC;D;On Satis;1;337.5;337.5;270;67.5;270;Kart;Çağrı Merk
1000002157;46;CC;E;On Satis;2;45;90;45;0;90;Kart;Internet
1000002074;30;CC;E;On Satis;2;45;90;45;0;90;Kart;Internet
1000002033;39;CC;E;On Satis;2;112.5;225;67.5;90;135;Kart;Internet
1000001997;42;CC;E;On Satis;2;45;90;45;0;90;Kart;Internet
1000001948;31;CC;G;Genel Satis;2;450;900;360;180;720;Kart;Internet  
1000001720;34;CC;C;On Satis;2;337.5;675;270;135;540;Kart;Internet  
1000001629;35;CC;A;Genel Satis;2;450;900;360;180;720;Kart;Internet  
1000001624;37;CC;A;Genel Satis;2;337.5;675;270;135;540;Kart;Internet  
1000001487;57;CC;C;On Satis;2;337.5;675;270;135;540;Kart;Internet  
1000001287;31;CC;A;Genel Satis;2;450;900;360;180;720;Kart;Internet  
1000000986;44;CC;A;Genel Satis;2;337.5;675;270;135;540;Kart;Internet  
1000000781;32;CC;A;On Satis;1;750;750;600;150;600;Kart;Internet  
1000000711;44;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000034552;19;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000000663;27;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000000198;38;CC;A;On Satis;2;937.5;1875;750;375;1500;Kart;Internet  
1000034318;34;CC;C;On Satis;2;562.5;1125;450;225;900;Kart;Internet  
1000034161;28;CC;C;On Satis;2;750;1500;600;300;1200;Kart;Internet  
1000033879;35;CC;A;On Satis;2;1687.5;3375;1350;675;2700;Kart;Internet  
1000033876;61;CC;C;On Satis;2;562.5;1125;450;225;900;Kart;Internet  
1000033827;45;CC;A;On Satis;2;1687.5;3375;1350;675;2700;Kart;Internet  
1000033719;29;CC;A;On Satis;2;1125;2250;900;450;1800;Kart;Internet  
1000033651;40;CC;A;On Satis;2;1125;2250;900;450;1800;Kart;Internet  
1000033642;46;CC;A;On Satis;1;937.5;937.5;750;187.5;750;Kart;Internet  
1000033585;25;CC;A;On Satis;2;937.5;1875;750;375;1500;Kart;Internet  
1000033454;52;CC;D;On Satis;2;450;900;360;180;720;Kart;Internet  
1000033444;48;CC;D;On Satis;2;1125;2250;900;450;1800;Kart;Internet  
1000033386;50;CC;A;On Satis;1;750;750;600;150;600;Kart;Internet  
1000033344;53;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000033135;29;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000033100;29;CC;A;On Satis;2;937.5;1875;750;375;1500;Kart;Internet  
1000032957;51;CC;C;On Satis;2;562.5;1125;450;225;900;Kart;Internet  
1000034640;36;CC;C;On Satis;2;750;1500;600;300;1200;Kart;Internet  
1000032777;28;CC;A;On Satis;2;1687.5;3375;1350;675;2700;Kart;Internet  
1000032558;38;CC;C;On Satis;2;562.5;1125;450;225;900;Kart;Internet  
1000032218;54;CC;A;On Satis;2;1687.5;3375;1350;675;2700;Kart;Internet  
1000032009;48;CC;A;On Satis;2;1125;2250;900;450;1800;Kart;Internet  
1000031700;61;CC;A;On Satis;2;1125;2250;900;450;1800;Kart;Internet  
1000031444;29;CC;A;On Satis;1;937.5;937.5;750;187.5;750;Kart;Internet  
1000031351;35;CC;A;On Satis;2;937.5;1875;750;375;1500;Kart;Internet  
1000031269;41;CC;D;On Satis;2;450;900;360;180;720;Kart;Internet  
1000031176;30;CC;D;On Satis;2;1125;2250;900;450;1800;Kart;Internet  
1000030797;35;CC;E;On Satis;2;112.5;225;90;45;180;Kart;Internet
1000030708;53;CC;E;On Satis;2;112.5;225;90;45;180;Kart;Internet
1000030666;37;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Internet  
1000030663;40;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000030525;54;CC;F;On Satis;1;93.75;93.75;60;33.75;60;Kart;Internet  
1000030434;44;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Internet  
1000030262;46;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000030250;46;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Internet  
1000030100;56;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000029611;29;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000029580;30;CC;F;On Satis;2;37.5;75;37.5;0;75;Kart;Internet  
1000029420;26;CC;A;On Satis;2;937.5;1875;750;375;1500;Kart;iPhone    
1000029363;29;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000029215;29;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000029210;41;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000029196;44;CC;F;On Satis;1;93.75;93.75;60;33.75;60;Kart;Internet  
1000029150;32;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000029113;28;CC;F;On Satis;2;37.5;75;37.5;0;75;Kart;Internet  
1000029022;52;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Internet  
1000028911;35;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000028866;31;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Internet  
1000027999;32;CC;F;On Satis;1;93.75;93.75;60;33.75;60;Kart;Internet  
1000027987;42;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Internet  
1000027846;33;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000027800;57;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Internet  
1000027554;25;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000027551;31;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000027450;32;CC;F;On Satis;2;37.5;75;37.5;0;75;Kart;Internet  
1000027401;54;CC;A;On Satis;2;937.5;1875;750;375;1500;Kart;iPhone    
1000026846;33;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000026786;75;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000026775;55;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000026765;36;CC;F;On Satis;1;93.75;93.75;60;33.75;60;Kart;Internet  
1000025981;38;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000025975;35;CC;F;On Satis;2;37.5;75;37.5;0;75;Kart;Internet  
1000025934;36;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000025858;47;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000025776;39;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000026402;42;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000026389;47;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000026321;41;CC;F;On Satis;1;93.75;93.75;60;33.75;60;Kart;Çağrı Merk
1000026231;29;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000026215;25;CC;F;On Satis;1;93.75;93.75;60;33.75;60;Kart;Çağrı Merk
1000026207;30;CC;F;On Satis;1;93.75;93.75;60;33.75;60;Kart;Çağrı Merk
1000026130;24;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000025949;28;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000031367;38;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000031115;80;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000022214;79;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000019342;85;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000013081;88;CC;F;On Satis;1;93.75;93.75;60;33.75;60;Kart;Çağrı Merk
1000010200;23;CC;F;On Satis;1;93.75;93.75;60;33.75;60;Kart;Çağrı Merk
1000008793;87;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000008235;82;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000007960;77;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000007383;74;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000005301;23;CC;F;On Satis;1;93.75;93.75;60;33.75;60;Kart;Çağrı Merk
1000004988;86;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000004844;74;CC;F;On Satis;1;93.75;93.75;60;33.75;60;Kart;Çağrı Merk
1000002762;24;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000002111;23;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000001004;26;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000000558;23;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000000243;25;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000033761;25;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000033070;23;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000032981;22;CC;F;On Satis;1;93.75;93.75;60;33.75;60;Kart;Çağrı Merk
1000032834;66;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000032191;17;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000031867;21;CC;F;On Satis;1;93.75;93.75;60;33.75;60;Kart;Çağrı Merk
1000030516;23;CC;F;On Satis;1;93.75;93.75;60;33.75;60;Kart;Çağrı Merk
1000030163;19;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000029585;25;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000029550;24;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000029504;18;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000029502;26;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000029484;25;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000029472;27;CC;F;On Satis;1;93.75;93.75;60;33.75;60;Kart;Çağrı Merk
1000029422;23;CC;F;On Satis;1;93.75;93.75;60;33.75;60;Kart;Çağrı Merk
1000029350;25;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000029322;21;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000029203;26;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000029013;24;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000027642;22;CC;F;On Satis;1;93.75;93.75;60;33.75;60;Kart;Çağrı Merk
1000027490;22;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000027383;21;CC;F;On Satis;1;93.75;93.75;60;33.75;60;Kart;Çağrı Merk
1000026804;24;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000026259;23;CC;E;On Satis;2;112.5;225;90;45;180;Kart;Perakende
1000026095;22;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000025979;23;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000025941;25;CC;E;Genel Satis;1;112.5;112.5;90;22.5;90;Kart;Ana Gişe
1000025939;68;CC;E;On Satis;1;112.5;112.5;67.5;45;67.5;Kart;Internet
1000025823;20;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000025780;22;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000033373;38;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000029471;37;CC;E;On Satis;2;112.5;225;90;45;180;Kart;Internet
1000029460;42;CC;E;On Satis;1;45;45;45;0;45;Kart;Internet
1000027928;24;CC;E;Genel Satis;1;112.5;112.5;67.5;45;67.5;Kart;Ana Gişe
1000027771;30;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000027698;40;CC;E;On Satis;1;112.5;112.5;67.5;45;67.5;Kart;Internet
1000017271;31;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000009088;34;CC;E;On Satis;1;112.5;112.5;67.5;45;67.5;Kart;Internet
1000006072;27;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000004006;20;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000030592;33;CC;E;On Satis;1;45;45;45;0;45;Kart;Internet
1000030567;34;CC;E;On Satis;1;45;45;45;0;45;Kart;Internet
1000029530;28;CC;E;On Satis;1;112.5;112.5;67.5;45;67.5;Kart;Internet
1000027458;32;CC;E;On Satis;1;112.5;112.5;67.5;45;67.5;Kart;Internet
1000026412;26;CC;E;On Satis;1;112.5;112.5;67.5;45;67.5;Kart;Internet
1000026368;27;CC;E;On Satis;1;45;45;45;0;45;Kart;Internet
1000026356;25;CC;E;On Satis;1;45;45;45;0;45;Kart;Internet
1000017365;45;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000030930;70;CC;E;Genel Satis;1;112.5;112.5;90;22.5;90;Kart;Ana Gişe
1000017591;63;CC;E;On Satis;1;45;45;45;0;45;Kart;Internet
1000016127;53;CC;E;On Satis;2;45;90;45;0;90;Kart;Internet
1000024435;77;CC;E;On Satis;1;112.5;112.5;67.5;45;67.5;Kart;Internet
1000023583;54;CC;E;On Satis;1;45;45;45;0;45;Kart;Internet
1000014859;71;CC;E;On Satis;1;45;45;45;0;45;Kart;Internet
1000013706;56;CC;E;On Satis;1;45;45;45;0;45;Kart;Internet
1000013441;36;CC;E;Genel Satis;1;112.5;112.5;67.5;45;67.5;Kart;Ana Gişe
1000011266;70;CC;E;On Satis;1;112.5;112.5;67.5;45;67.5;Kart;Internet
1000009710;66;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000034612;47;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000027742;46;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000026613;47;CC;E;On Satis;1;45;45;45;0;45;Kart;Internet
1000032396;50;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Çağrı Merk
1000032119;59;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000031993;77;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Çağrı Merk
1000031773;75;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Çağrı Merk
1000029888;67;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Çağrı Merk
1000021645;47;CC;F;On Satis;1;93.75;93.75;60;33.75;60;Kart;Internet  
1000034977;46;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Çağrı Merk
1000013410;43;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Çağrı Merk
1000025672;55;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000022929;20;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Çağrı Merk
1000022875;54;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Çağrı Merk
1000021509;54;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Çağrı Merk
1000000118;57;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000020686;70;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Çağrı Merk
1000018928;73;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Çağrı Merk
1000014959;64;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Çağrı Merk
1000012924;49;CC;F;On Satis;1;93.75;93.75;60;33.75;60;Kart;Internet  
1000012068;81;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Çağrı Merk
1000034699;63;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Çağrı Merk
1000001046;71;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000033625;54;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Çağrı Merk
1000033521;72;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Çağrı Merk
1000033518;51;CC;A;On Satis;2;937.5;1875;750;375;1500;Kart;Internet  
1000006079;65;CC;A;On Satis;2;937.5;1875;750;375;1500;Kart;Internet  
1000013521;46;CC;A;On Satis;2;750;1500;600;300;1200;Kart;Internet  
1000016457;52;CC;A;On Satis;2;562.5;1125;450;225;900;Kart;Internet  
1000005032;71;CC;A;On Satis;2;937.5;1875;750;375;1500;Kart;Internet  
1000003548;66;CC;A;On Satis;2;675;1350;540;270;1080;Kart;Internet  
1000032095;62;CC;A;On Satis;2;750;1500;600;300;1200;Kart;Internet  
1000032090;89;CC;A;On Satis;2;562.5;1125;450;225;900;Kart;Internet  
1000031599;67;CC;A;On Satis;2;937.5;1875;750;375;1500;Kart;Internet  
1000031577;65;CC;A;On Satis;2;675;1350;540;270;1080;Kart;Internet  
1000031436;52;CC;A;On Satis;1;450;450;360;90;360;Kart;Ana Gişe  
1000031200;75;CC;A;On Satis;1;675;675;540;135;540;Kart;Ana Gişe  
1000030861;62;CC;A;On Satis;1;675;675;540;135;540;Kart;Ana Gişe  
1000026213;46;CC;A;On Satis;1;675;675;540;135;540;Kart;Ana Gişe  
1000035178;63;CC;A;On Satis;1;450;450;360;90;360;Kart;Ana Gişe  
1000021724;48;CC;A;On Satis;1;675;675;540;135;540;Kart;Ana Gişe  
1000035052;54;CC;A;On Satis;1;675;675;540;135;540;Kart;Ana Gişe  
1000019702;54;CC;A;On Satis;1;675;675;540;135;540;Kart;Ana Gişe  
1000019566;43;CC;E;On Satis;2;112.5;225;90;45;180;Kart;Internet
1000019324;41;CC;E;On Satis;2;112.5;225;90;45;180;Kart;Internet
1000019014;42;CC;E;On Satis;1;112.5;112.5;67.5;45;67.5;Kart;Internet
1000018679;61;CC;E;On Satis;2;112.5;225;90;45;180;Kart;Internet
1000017320;50;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000017214;67;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000016791;39;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000016750;46;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000015700;40;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000014246;72;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000013759;46;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000026337;39;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000025164;37;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000024810;44;CC;C;On Satis;2;375;750;300;150;600;Kart;Internet  
1000024728;41;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000024473;45;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000023992;41;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000023380;37;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000022904;42;CC;C;On Satis;2;337.5;675;270;135;540;Kart;Internet  
1000022827;42;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000034736;41;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000021805;33;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000021754;40;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000021313;51;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000020726;32;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000020060;34;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000020042;74;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000019868;32;CC;C;On Satis;2;375;750;300;150;600;Kart;Internet  
1000019827;59;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000019616;31;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000019608;77;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000019362;57;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000019335;78;CC;C;On Satis;2;337.5;675;270;135;540;Kart;Internet  
1000019295;33;CC;D;On Satis;2;450;900;360;180;720;Kart;Internet
1000019187;37;CC;E;Genel Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000019114;35;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000018821;56;CC;E;Genel Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000018737;33;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000018518;39;CC;A;Genel Satis;2;1687.5;3375;1350;675;2700;Kart;Çağrı Merk
1000018345;41;CC;A;Genel Satis;2;1687.5;3375;1350;675;2700;Kart;Çağrı Merk
1000018322;33;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000018194;40;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000018165;37;CC;B;On Satis;2;562.5;1125;450;225;900;Kart;Internet  
1000017207;46;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000017099;35;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000017047;53;CC;B;On Satis;2;562.5;1125;450;225;900;Kart;Internet  
1000016910;47;CC;C;Genel Satis;1;937.5;937.5;750;187.5;750;Kart;Internet  
1000016814;40;CC;E;On Satis;2;112.5;225;67.5;90;135;Kart;Internet
1000016283;74;CC;E;On Satis;2;112.5;225;90;45;180;Kart;Internet
1000034949;34;CC;E;On Satis;2;112.5;225;67.5;90;135;Kart;Internet
1000015613;46;CC;F;On Satis;2;37.5;75;37.5;0;75;Kart;Perakende 
1000015565;31;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Perakende 
1000015518;31;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Perakende 
1000015450;43;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Perakende 
1000015171;31;CC;F;On Satis;2;37.5;75;37.5;0;75;Kart;Perakende 
1000013969;44;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Perakende 
1000013697;45;CC;F;On Satis;2;37.5;75;37.5;0;75;Kart;Perakende 
1000013331;29;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Perakende 
1000013202;75;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Perakende 
1000034887;66;CC;F;On Satis;2;37.5;75;37.5;0;75;Kart;Perakende 
1000012017;29;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Perakende 
1000011466;54;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Perakende 
1000011302;31;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Perakende 
1000010776;29;CC;F;On Satis;2;37.5;75;37.5;0;75;Kart;Perakende 
1000010758;32;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Perakende 
1000010250;52;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Perakende 
1000009853;61;CC;F;On Satis;2;37.5;75;37.5;0;75;Kart;Perakende 
1000009343;47;CC;F;On Satis;2;37.5;75;37.5;0;75;Kart;Perakende 
1000009199;30;CC;F;On Satis;2;37.5;75;37.5;0;75;Kart;Perakende 
1000008387;43;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Perakende 
1000008168;49;CC;F;On Satis;2;37.5;75;37.5;0;75;Kart;Perakende 
1000007784;36;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Perakende 
1000007773;32;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Perakende 
1000007721;51;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Perakende 
1000007616;33;CC;F;On Satis;2;37.5;75;37.5;0;75;Kart;Perakende 
1000007609;29;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Perakende 
1000007320;32;CC;F;On Satis;2;37.5;75;37.5;0;75;Kart;Perakende 
