Deg_Uye_iD;Deg_iD;Kart_Grubu;Uyelik_Tipi;VALiD_TO;il;iLcE;Yas;Kanal
7770;1000016803;CC;Yeni;30.09.2020;istanbul;Levent;59;Internet
7809;1000016910;CC;Yenileme;30.09.2020;istanbul;Tunel;47;IKSV
7839;1000017026;CC;Yenileme;30.09.2020;istanbul;sisli;38;IKSV
7850;1000017054;CC;Yeni;30.09.2020;istanbul;sisli;39;Internet
7872;1000017132;CC;Yeni;30.09.2020;istanbul;Soganlik;44;Internet
7882;1000017188;CC;Yenileme;30.09.2020;istanbul;Kartal;56;IKSV
7930;1000017346;BB;Yeni;30.09.2020;istanbul;Beykoz;45;Internet
7963;1000017455;CC;Yenileme;30.09.2020;istanbul;Atasehir;56;IKSV
7967;1000017466;CC;Yeni;30.09.2020;istanbul;Atakoy;27;Internet
7985;1000017543;CC;Yenileme;30.09.2020;istanbul;Besiktas;64;IKSV
7998;1000017592;AA;Yenileme;30.09.2020;istanbul;cengelkoy;63;IKSV
8026;1000017698;CC;Yeni;30.09.2020;istanbul;Maslak;48;IKSV
8060;1000017835;BB;Yenileme;30.09.2020;Ordu;Merkez;43;IKSV
8069;1000017868;CC;Yeni;30.09.2020;N/A;N/A;31;Internet
8080;1000017904;FF;Yeni;30.09.2020;istanbul;sisli;34;Internet
8088;1000017924;FF;Yeni;30.09.2020;istanbul;Besiktas;42;Internet
8090;1000017934;CC;Yeni;30.09.2020;istanbul;sisli;31;Internet
8095;1000017949;CC;Yenileme;30.09.2020;istanbul;Kirac;40;IKSV
8136;1000018034;CC;Yenileme;30.09.2020;istanbul;Besiktas;66;IKSV
8187;1000018187;CC;Yeni;30.09.2020;istanbul;Eyup;35;Internet
8230;1000018278;CC;Yeni;30.09.2020;istanbul;ciftehavuzlar;43;Internet
8249;1000018322;CC;Yenileme;30.09.2020;istanbul;Kartal;33;IKSV
8257;1000018353;CC;Yeni;30.09.2020;istanbul;Etiler;38;Internet
8308;1000018571;CC;Yenileme;30.09.2020;istanbul;Besiktas;36;IKSV
8311;1000018584;CC;Yenileme;30.09.2020;istanbul;Besiktas;39;IKSV
8341;1000035010;BB;Yenileme;30.09.2020;istanbul;Anadoluhisari;64;N/A
8353;1000018712;CC;Yeni;30.09.2020;istanbul;umraniye;32;Internet
8354;1000018717;BB;Kat. Yükseltme;30.09.2020;istanbul;Sariyer;39;IKSV
8385;1000018813;CC;Yenileme;30.09.2020;istanbul;sisli;43;IKSV
8409;1000018870;CC;Yenileme;30.09.2020;istanbul;Bahcelievler;52;IKSV
8421;1000018907;CC;Yenileme;30.09.2020;istanbul;Ulus;N/A;IKSV
8446;1000018988;CC;Yenileme;30.09.2020;istanbul;Besiktas;61;IKSV
8464;1000019054;CC;Yenileme;30.09.2020;istanbul;Atasehir;41;IKSV
8507;1000019181;CC;Yenileme;30.09.2020;istanbul;Besiktas;51;IKSV
8615;1000019570;CC;Yenileme;30.09.2020;istanbul;Kadikoy;43;IKSV
8710;1000019879;CC;Yenileme;30.09.2020;istanbul;Maslak;34;IKSV
8739;1000019964;CC;Yenileme;30.09.2020;istanbul;Besiktas;32;IKSV
8800;1000020178;CC;Yeni;30.09.2020;istanbul;uskudar;35;Internet
8817;1000020221;CC;Yenileme;30.09.2020;istanbul;sisli;39;IKSV
8824;1000020250;CC;Yenileme;30.09.2020;istanbul;Kadikoy;64;IKSV
8843;1000020315;CC;Yenileme;30.09.2020;istanbul;Eyup;49;IKSV
8905;1000020520;CC;Yenileme;30.09.2020;istanbul;Zeytinburnu;31;IKSV
8915;1000020540;FF;Yeni;30.09.2020;istanbul;Besiktas;28;Internet
8933;1000035061;CC;Yenileme;30.09.2020;istanbul;Levent;40;N/A
8969;1000035066;BB;Yenileme;30.09.2020;istanbul;Caddebostan;70;N/A
8996;1000020789;BB;Yenileme;30.09.2020;istanbul;Beykoz;51;IKSV
9086;1000021056;CC;Yenileme;30.09.2020;istanbul;sisli;46;IKSV
9110;1000021147;BB;Yenileme;30.09.2020;istanbul;Besiktas;65;IKSV
9142;1000021253;CC;Yeni;30.09.2020;istanbul;Levent;48;Internet
9166;1000021341;BB;Yenileme;30.09.2020;istanbul;Sariyer;47;IKSV
9195;1000021443;CC;Yenileme;30.09.2020;istanbul;Besiktas;47;IKSV
9208;1000021484;BB;Yenileme;30.09.2020;istanbul;N/A;51;IKSV
9216;1000035090;CC;Yenileme;30.09.2020;istanbul;N/A;28;IKSV
9220;1000021524;CC;Yeni;30.09.2020;istanbul;Fenerbahce;34;Internet
9254;1000021625;CC;Yenileme;30.09.2020;istanbul;Kucukyali;50;IKSV
9262;1000021652;AA;Yenileme;30.09.2020;istanbul;Kagithane;33;IKSV
9283;1000021729;CC;Yenileme;30.09.2020;istanbul;Visnezade;32;IKSV
9293;1000021764;CC;Yenileme;30.09.2020;istanbul;Gaziosmanpasa;53;IKSV
9304;1000021805;CC;Yeni;30.09.2020;istanbul;Erenkoy;33;Internet
9306;1000021822;AA;Yenileme;30.09.2020;istanbul;Gebze;46;IKSV
9311;1000021850;CC;Yenileme;30.09.2020;istanbul;Besiktas;44;IKSV
9330;1000035105;BB;Yenileme;30.09.2020;istanbul;Besiktas;67;N/A
9381;1000022075;CC;Yenileme;30.09.2020;istanbul;Beykoz;57;IKSV
9399;1000022137;CC;Yenileme;30.09.2020;istanbul;Levent;50;IKSV
9402;1000022142;CC;Yenileme;30.09.2020;istanbul;Besiktas;34;IKSV
9423;1000022224;CC;Yenileme;30.09.2020;istanbul;cengelkoy;37;IKSV
9428;1000022236;CC;Yenileme;30.09.2020;istanbul;Bakirkoy;44;IKSV
9444;1000022297;CC;Yenileme;30.09.2020;istanbul;Levent;54;IKSV
9461;1000022343;BB;Yenileme;30.09.2020;istanbul;istinye;59;IKSV
9463;1000022347;CC;Yeni;30.09.2020;istanbul;Maslak;27;Internet
9469;1000022365;BB;Yenileme;30.09.2020;istanbul;Tesvikiye;73;IKSV
9499;1000035123;CC;Yenileme;30.09.2020;istanbul;Bakirkoy;46;N/A
9522;1000022543;CC;Yeni;30.09.2020;istanbul;Kadikoy;40;Internet
9525;1000022563;CC;Yenileme;30.09.2020;istanbul;Ulus;45;IKSV
9526;1000022564;CC;Yeni;30.09.2020;istanbul;Beykoz;55;Internet
9535;1000022582;CC;Yenileme;30.09.2020;istanbul;Avcilar;38;IKSV
9543;1000022606;AA;Yenileme;30.09.2020;istanbul;Kadikoy;59;IKSV
9559;1000022645;CC;Yeni;30.09.2020;istanbul;Kartal;28;Internet
9625;1000022843;CC;Yenileme;30.09.2020;istanbul;uskudar;61;IKSV
9637;1000022885;CC;Yeni;30.09.2020;istanbul;Etiler;39;Internet
9644;1000022905;CC;Yenileme;30.09.2020;istanbul;Levent;42;IKSV
9650;1000022918;CC;Yenileme;30.09.2020;istanbul;Resitpasa;34;IKSV
9666;1000022969;CC;Yenileme;30.09.2020;istanbul;N/A;42;IKSV
9672;1000022988;CC;Yenileme;30.09.2020;istanbul;Beyoglu;67;IKSV
9686;1000023025;CC;Yenileme;30.09.2020;istanbul;Suadiye;69;IKSV
9692;1000023040;FF;Yeni;30.09.2020;istanbul;Sarigazi;39;Internet
9692;1000026109;XX;Yeni;30.09.2020;N/A;N/A;39;IKSV
9778;1000023312;CC;Yeni;30.09.2020;istanbul;Besiktas;49;Internet
9785;1000023339;CC;Yenileme;30.09.2020;istanbul;Kadikoy;48;IKSV
9818;1000023468;CC;Yenileme;30.09.2020;istanbul;Fatih;37;IKSV
9834;1000023506;CC;Yenileme;30.09.2020;istanbul;Feneryolu;65;IKSV
9856;1000023584;AA;Yenileme;30.09.2020;istanbul;Maslak;54;IKSV
9857;1000023594;AA;Yenileme;30.09.2020;istanbul;Levent;70;IKSV
9859;1000023607;CC;Yenileme;30.09.2020;Ankara;cankaya;56;IKSV
9913;1000023790;CC;Yenileme;30.09.2020;istanbul;umraniye;36;IKSV
9923;1000023821;CC;Yeni;30.09.2020;istanbul;Kadikoy;34;Internet
9935;1000023859;CC;Yenileme;30.09.2020;istanbul;Macka;46;IKSV
9941;1000035154;BB;Yenileme;30.09.2020;istanbul;Besiktas;60;N/A
9975;1000023969;CC;Yeni;30.09.2020;istanbul;Kadikoy;34;Internet
10020;1000026009;XX;Yeni;30.09.2020;N/A;N/A;36;IKSV
10020;1000024128;CC;Yenileme;30.09.2020;istanbul;Besiktas;36;IKSV
10040;1000024198;CC;Yenileme;30.09.2020;istanbul;Kadikoy;61;IKSV
10049;1000024222;FF;Yenileme;30.09.2020;istanbul;Sancaktepe;40;IKSV
10142;1000024534;CC;Yeni;30.09.2020;istanbul;N/A;59;Internet
10197;1000024733;CC;Yeni;30.09.2020;istanbul;sisli;54;Internet
10215;1000024811;CC;Yenileme;30.09.2020;istanbul;Beyoglu;44;IKSV
10217;1000024814;FF;Yeni;30.09.2020;istanbul;Esenler;42;Internet
10396;1000025068;DD;Yenileme;30.09.2020;istanbul;Nisantasi;69;IKSV
10415;1000025124;CC;Yenileme;30.09.2020;istanbul;Etiler;38;IKSV
10419;1000025137;CC;Yenileme;30.09.2020;Zonguldak;Eregli;41;IKSV
10536;1000025979;DD;Yeni;30.09.2020;istanbul;Sariyer;23;IKSV
10813;1000025768;FF;Yeni;30.09.2020;N/A;N/A;32;IKSV
10814;1000025769;DD;Yeni;30.09.2020;istanbul;umraniye;19;IKSV
10816;1000025771;FF;Yeni;30.09.2020;N/A;N/A;32;IKSV
10819;1000025775;CC;Yeni;30.09.2020;istanbul;umraniye;55;IKSV
10820;1000025776;CC;Yeni;30.09.2020;istanbul;Kadikoy;39;IKSV
10821;1000025777;DD;Yeni;30.09.2020;istanbul;Dudullu;22;IKSV
10822;1000025778;FF;Yeni;30.09.2020;istanbul;Sariyer;19;Internet
10823;1000025779;DD;Yeni;30.09.2020;istanbul;Besiktas;23;IKSV
10824;1000025780;DD;Yeni;30.09.2020;istanbul;Sariyer;22;IKSV
10825;1000025781;CC;Yeni;30.09.2020;istanbul;Kadikoy;60;IKSV
10826;1000025784;XX;Yeni;30.09.2020;N/A;N/A;23;IKSV
10826;1000025785;DD;Yeni;30.09.2020;istanbul;Tuzla;23;IKSV
10827;1000025786;CC;Yeni;30.09.2020;istanbul;Kagithane;33;IKSV
10831;1000025791;FF;Yeni;30.09.2020;istanbul;Besiktas;34;Internet
10833;1000025794;XX;Yeni;30.09.2020;N/A;N/A;65;IKSV
10833;1000025795;DD;Yeni;30.09.2020;istanbul;Sariyer;65;IKSV
10834;1000025796;FF;Yeni;30.09.2020;istanbul;Besiktas;28;Internet
10835;1000025797;CC;Yeni;30.09.2020;istanbul;Kadikoy;27;IKSV
10836;1000025798;CC;Yeni;30.09.2020;istanbul;Kadikoy;30;IKSV
10837;1000025799;CC;Yeni;30.09.2020;istanbul;uskudar;43;IKSV
10840;1000025803;XX;Yeni;30.09.2020;N/A;N/A;27;IKSV
10840;1000025804;FF;Yeni;30.09.2020;istanbul;Besiktas;26;IKSV
10841;1000025805;CC;Yeni;30.09.2020;istanbul;Kadikoy;35;IKSV
10842;1000025806;DD;Yeni;30.09.2020;istanbul;Zeytinburnu;25;IKSV
10843;1000025807;XX;Yeni;30.09.2020;N/A;N/A;24;IKSV
10844;1000025808;FF;Yeni;30.09.2020;istanbul;Bahcelievler;24;IKSV
10845;1000025809;CC;Yeni;30.09.2020;istanbul;Besiktas;24;IKSV
10846;1000025810;CC;Yeni;30.09.2020;N/A;N/A;26;IKSV
10847;1000025811;CC;Yeni;30.09.2020;N/A;N/A;34;IKSV
10848;1000025812;CC;Yeni;30.09.2020;N/A;N/A;40;IKSV
10849;1000025813;CC;Yeni;30.09.2020;N/A;N/A;27;IKSV
10850;1000025814;CC;Yeni;30.09.2020;N/A;N/A;29;IKSV
10851;1000025815;CC;Yeni;30.09.2020;N/A;N/A;38;IKSV
10853;1000025819;XX;Yeni;30.09.2020;N/A;N/A;48;IKSV
10853;1000029637;CC;Yenileme;30.09.2020;istanbul;Topkapi;48;IKSV
10854;1000025820;CC;Yeni;30.09.2020;istanbul;Bebek;31;IKSV
10855;1000025821;CC;Yeni;30.09.2020;istanbul;Sefakoy;51;IKSV
10856;1000025822;DD;Yeni;30.09.2020;istanbul;Besiktas;23;IKSV
10857;1000025823;DD;Yeni;30.09.2020;istanbul;Besiktas;20;IKSV
10859;1000025826;CC;Yeni;30.09.2020;istanbul;Sariyer;38;IKSV
10860;1000025827;CC;Yeni;30.09.2020;istanbul;Kadikoy;35;IKSV
10861;1000025828;CC;Yeni;30.09.2020;istanbul;Kartal;28;IKSV
10862;1000025829;DD;Yeni;30.09.2020;istanbul;Kadikoy;19;IKSV
10863;1000025830;CC;Yeni;30.09.2020;istanbul;sisli;30;IKSV
10864;1000025831;DD;Yeni;30.09.2020;N/A;N/A;67;IKSV
10866;1000025833;CC;Yeni;30.09.2020;istanbul;Atasehir;37;IKSV
10867;1000025834;FF;Yeni;30.09.2020;N/A;N/A;37;IKSV
10868;1000025835;CC;Yeni;30.09.2020;istanbul;Beyoglu;53;IKSV
10869;1000025836;DD;Yeni;30.09.2020;istanbul;Avcilar;21;IKSV
10870;1000025837;DD;Yeni;30.09.2020;istanbul;Besiktas;69;IKSV
10871;1000025838;DD;Yeni;30.09.2020;istanbul;Besiktas;73;IKSV
10872;1000025839;CC;Yeni;30.09.2020;istanbul;Sariyer;27;IKSV
10873;1000025840;CC;Yeni;30.09.2020;istanbul;Besiktas;49;IKSV
10874;1000025841;FF;Yeni;30.09.2020;N/A;N/A;29;IKSV
10875;1000025842;CC;Yeni;30.09.2020;istanbul;Kadikoy;33;IKSV
10876;1000025843;FF;Yeni;30.09.2020;N/A;N/A;47;IKSV
10877;1000025844;XX;Yeni;30.09.2020;istanbul;Beyoglu;37;IKSV
10877;1000025846;FF;Yeni;30.09.2020;istanbul;Beyoglu;37;IKSV
10878;1000025845;FF;Yeni;30.09.2020;N/A;N/A;33;IKSV
10879;1000025847;XX;Yeni;30.09.2020;N/A;N/A;N/A;IKSV
10880;1000025848;CC;Yeni;30.09.2020;istanbul;Bakirkoy;28;IKSV
10881;1000025849;CC;Yeni;30.09.2020;istanbul;Turkali;29;Internet
10882;1000025850;XX;Yeni;30.09.2020;N/A;N/A;41;IKSV
10882;1000025851;FF;Yeni;30.09.2020;N/A;N/A;41;IKSV
10883;1000025852;XX;Yeni;30.09.2020;N/A;N/A;31;IKSV
10883;1000025853;FF;Yeni;30.09.2020;istanbul;Fatih;31;IKSV
10884;1000025854;XX;Yeni;30.09.2020;N/A;N/A;39;IKSV
10884;1000034152;FF;Yeni;30.09.2020;istanbul;Beykoz;39;Internet
10885;1000025856;CC;Yeni;30.09.2020;istanbul;sishane;26;IKSV
10886;1000025857;CC;Yeni;30.09.2020;istanbul;Atasehir;37;IKSV
10887;1000025858;CC;Yeni;30.09.2020;istanbul;N/A;47;IKSV
10888;1000025859;DD;Yeni;30.09.2020;istanbul;sisli;21;IKSV
10889;1000025860;CC;Yeni;30.09.2020;istanbul;sisli;31;IKSV
10890;1000025861;XX;Yeni;30.09.2020;N/A;N/A;26;IKSV
10890;1000025862;FF;Yeni;30.09.2020;istanbul;Besiktas;26;IKSV
10891;1000025863;CC;Yeni;30.09.2020;istanbul;Sariyer;29;IKSV
10892;1000025864;FF;Yeni;30.09.2020;istanbul;uskudar;24;Internet
10895;1000025868;DD;Yeni;30.09.2020;istanbul;Gungoren;19;IKSV
10896;1000025869;DD;Yeni;30.09.2020;istanbul;uskudar;26;IKSV
10897;1000025870;DD;Yeni;30.09.2020;istanbul;Kartal;21;IKSV
10898;1000025871;CC;Yeni;30.09.2020;N/A;N/A;59;IKSV
10899;1000025872;CC;Yeni;30.09.2020;Bursa;Nilufer;64;IKSV
10900;1000025873;CC;Yeni;30.09.2020;istanbul;Kadikoy;64;IKSV
10901;1000025874;CC;Yeni;30.09.2020;izmir;N/A;61;IKSV
10902;1000025875;CC;Yeni;30.09.2020;Kocaeli;N/A;56;IKSV
10903;1000025876;CC;Yeni;30.09.2020;istanbul;Besiktas;70;IKSV
10904;1000025877;CC;Yeni;30.09.2020;Aydin;Kusadasi;60;IKSV
10905;1000025878;CC;Yeni;30.09.2020;istanbul;Kadikoy;69;IKSV
10906;1000025879;CC;Yeni;30.09.2020;istanbul;sisli;56;IKSV
10907;1000025880;CC;Yeni;30.09.2020;istanbul;Beykoz;60;IKSV
10908;1000025881;CC;Yeni;30.09.2020;istanbul;Gungoren;57;IKSV
10909;1000025882;CC;Yeni;30.09.2020;istanbul;Kadikoy;64;IKSV
10910;1000025883;CC;Yeni;30.09.2020;istanbul;Kagithane;63;IKSV
10911;1000025884;CC;Yeni;30.09.2020;istanbul;Kadikoy;57;IKSV
10912;1000025885;CC;Yeni;30.09.2020;istanbul;Levent;65;IKSV
10913;1000025886;CC;Yeni;30.09.2020;istanbul;Sariyer;62;IKSV
10914;1000025887;CC;Yeni;30.09.2020;istanbul;uskudar;58;IKSV
10915;1000025888;CC;Yeni;30.09.2020;istanbul;Atasehir;63;IKSV
10916;1000025889;CC;Yeni;30.09.2020;Ankara;cankaya;58;IKSV
10917;1000025890;CC;Yeni;30.09.2020;Ankara;cankaya;57;IKSV
10918;1000025891;CC;Yeni;30.09.2020;izmir;Konak;56;IKSV
10919;1000025892;CC;Yeni;30.09.2020;istanbul;Gungoren;58;IKSV
10920;1000025893;CC;Yeni;30.09.2020;istanbul;Kadikoy;57;IKSV
10921;1000025894;CC;Yeni;30.09.2020;istanbul;Eminonu;60;IKSV
10922;1000025895;CC;Yeni;30.09.2020;istanbul;umraniye;57;IKSV
10923;1000025896;CC;Yeni;30.09.2020;istanbul;N/A;56;IKSV
10924;1000025897;CC;Yeni;30.09.2020;istanbul;uskudar;57;IKSV
10925;1000025898;CC;Yeni;30.09.2020;istanbul;Pendik;60;IKSV
10926;1000025899;CC;Yeni;30.09.2020;istanbul;Beyoglu;56;IKSV
10927;1000025900;DD;Yeni;30.09.2020;istanbul;Sariyer;24;IKSV
10928;1000025901;CC;Yeni;30.09.2020;istanbul;Eyup;58;IKSV
10929;1000025902;CC;Yeni;30.09.2020;istanbul;Kartal;63;IKSV
10930;1000025903;CC;Yeni;30.09.2020;Mersin;Mezitli;65;IKSV
10931;1000025904;CC;Yeni;30.09.2020;Mersin;Mezitli;65;IKSV
10932;1000025905;CC;Yeni;30.09.2020;istanbul;Beykoz;57;IKSV
10933;1000025906;CC;Yeni;30.09.2020;istanbul;Besiktas;64;IKSV
10934;1000025907;DD;Yeni;30.09.2020;istanbul;Kadikoy;25;IKSV
10935;1000025908;DD;Yeni;30.09.2020;istanbul;Sariyer;19;IKSV
10936;1000025909;CC;Yeni;30.09.2020;Hatay;iskenderun;68;IKSV
10937;1000025910;CC;Yeni;30.09.2020;istanbul;Kartal;59;IKSV
10938;1000025911;CC;Yeni;30.09.2020;Bursa;Gemlik;56;IKSV
10939;1000025912;CC;Yeni;30.09.2020;Ankara;cankaya;58;IKSV
10940;1000025913;CC;Yeni;30.09.2020;Bursa;Osmangazi;60;IKSV
10941;1000025914;CC;Yeni;30.09.2020;istanbul;Kadikoy;71;IKSV
10942;1000025915;CC;Yeni;30.09.2020;istanbul;Kadikoy;59;IKSV
10943;1000025916;CC;Yeni;30.09.2020;istanbul;Kadikoy;60;IKSV
10944;1000025917;CC;Yeni;30.09.2020;istanbul;Basaksehir;56;IKSV
10945;1000025918;CC;Yeni;30.09.2020;Çanakkale;Kepez;56;IKSV
10946;1000025919;CC;Yeni;30.09.2020;istanbul;Silivri;72;IKSV
10947;1000025920;CC;Yeni;30.09.2020;istanbul;Pendik;60;IKSV
10948;1000025921;CC;Yeni;30.09.2020;istanbul;Beykoz;61;IKSV
10949;1000025922;CC;Yeni;30.09.2020;istanbul;Basaksehir;56;IKSV
10950;1000025923;CC;Yeni;30.09.2020;Ankara;cankaya;63;IKSV
10951;1000025924;CC;Yeni;30.09.2020;istanbul;Kadikoy;59;IKSV
10952;1000025925;CC;Yeni;30.09.2020;Antalya;Muratpasa;70;IKSV
10953;1000025926;CC;Yeni;30.09.2020;istanbul;sisli;60;IKSV
10954;1000025927;CC;Yeni;30.09.2020;istanbul;Buyukcekmece;60;IKSV
10955;1000025928;CC;Yeni;30.09.2020;izmir;Narlidere;62;IKSV
10956;1000025929;CC;Yeni;30.09.2020;istanbul;Beykoz;70;IKSV
10957;1000025930;EE;Yeni;30.09.2020;istanbul;Kavacik;28;IKSV
10958;1000025931;CC;Yeni;30.09.2020;Ankara;Yenimahalle;65;IKSV
10959;1000025932;CC;Yeni;30.09.2020;istanbul;Kadikoy;63;IKSV
10960;1000025933;CC;Yeni;30.09.2020;istanbul;Adalar;64;IKSV
10961;1000025934;CC;Yeni;30.09.2020;istanbul;Atasehir;36;IKSV
10962;1000025935;CC;Yeni;30.09.2020;istanbul;sisli;39;IKSV
10963;1000025936;FF;Yeni;30.09.2020;istanbul;Kadikoy;55;IKSV
10965;1000025939;DD;Yeni;30.09.2020;istanbul;Beyoglu;68;IKSV
10966;1000025940;DD;Yeni;30.09.2020;istanbul;Eyup;20;IKSV
10967;1000025941;DD;Yeni;30.09.2020;istanbul;Zincirlikuyu;25;IKSV
10968;1000025942;DD;Yeni;30.09.2020;istanbul;Gaziosmanpasa;19;IKSV
10969;1000025943;CC;Yeni;30.09.2020;istanbul;umraniye;34;IKSV
10970;1000025944;CC;Yeni;30.09.2020;istanbul;uskudar;32;IKSV
10971;1000025945;FF;Yeni;30.09.2020;istanbul;Besiktas;19;Internet
10972;1000025946;FF;Yeni;30.09.2020;N/A;N/A;41;IKSV
10973;1000025947;XX;Yeni;30.09.2020;N/A;N/A;N/A;IKSV
10974;1000025948;CC;Yeni;30.09.2020;istanbul;Beyoglu;45;IKSV
10975;1000025949;XX;Yeni;30.09.2020;N/A;N/A;28;IKSV
10975;1000025950;FF;Yeni;30.09.2020;N/A;N/A;28;IKSV
10976;1000025951;DD;Yeni;30.09.2020;istanbul;Sariyer;N/A;IKSV
10977;1000025952;CC;Yeni;30.09.2020;istanbul;sisli;N/A;IKSV
10978;1000025953;FF;Yeni;30.09.2020;istanbul;Beyoglu;22;IKSV
10979;1000025955;FF;Yeni;30.09.2020;istanbul;sisli;36;IKSV
10980;1000025956;FF;Yeni;30.09.2020;istanbul;Bakirkoy;43;IKSV
10981;1000025957;CC;Yeni;30.09.2020;istanbul;Kadikoy;25;IKSV
10982;1000025958;FF;Yeni;30.09.2020;istanbul;Kagithane;22;IKSV
10983;1000025959;FF;Yeni;30.09.2020;istanbul;N/A;59;IKSV
10984;1000025960;DD;Yeni;30.09.2020;istanbul;sisli;19;IKSV
10985;1000025961;FF;Yeni;30.09.2020;istanbul;Kadikoy;47;IKSV
10986;1000025962;CC;Yeni;30.09.2020;istanbul;Caddebostan;56;IKSV
10987;1000025963;CC;Yeni;30.09.2020;istanbul;Kadikoy;41;Internet
10988;1000025964;FF;Yeni;30.09.2020;istanbul;Ortabayir;N/A;Internet
10990;1000025971;CC;Yeni;30.09.2020;istanbul;Kartal;49;IKSV
10991;1000025972;DD;Yeni;30.09.2020;istanbul;Besiktas;22;IKSV
10992;1000025973;XX;Yeni;30.09.2020;istanbul;N/A;23;IKSV
10993;1000025974;DD;Yeni;30.09.2020;istanbul;N/A;20;IKSV
10994;1000025975;CC;Yeni;30.09.2020;istanbul;sisli;35;IKSV
10996;1000025980;DD;Yeni;30.09.2020;istanbul;Kagithane;21;IKSV
10997;1000025981;CC;Yeni;30.09.2020;istanbul;sisli;38;IKSV
10998;1000025982;DD;Yeni;30.09.2020;istanbul;Kadikoy;77;IKSV
10999;1000025983;CC;Yeni;30.09.2020;istanbul;Buyukcekmece;48;IKSV
11000;1000025984;XX;Yeni;30.09.2020;N/A;N/A;36;IKSV
11000;1000029395;FF;N/A;30.09.2020;istanbul;Kartal;36;N/A
11001;1000025985;CC;Yeni;30.09.2020;istanbul;Fenerbahce;56;Internet
11003;1000025990;DD;Yeni;30.09.2020;istanbul;sisli;22;IKSV
11004;1000025992;CC;Yeni;30.09.2020;istanbul;Akatlar;71;IKSV
11005;1000025993;FF;Yeni;30.09.2020;istanbul;Levent;N/A;Internet
11006;1000025994;DD;Yeni;30.09.2020;istanbul;Beyoglu;17;IKSV
11007;1000025996;FF;Yeni;30.09.2020;N/A;N/A;63;IKSV
11008;1000025997;XX;Yeni;30.09.2020;N/A;N/A;N/A;IKSV
11010;1000026002;CC;Yeni;30.09.2020;istanbul;Caddebostan;53;IKSV
11011;1000026003;DD;Yeni;30.09.2020;istanbul;sisli;19;IKSV
11012;1000026004;DD;Yeni;30.09.2020;istanbul;Fatih;18;IKSV
11013;1000026005;DD;Yeni;30.09.2020;istanbul;Kadikoy;23;IKSV
11014;1000026006;DD;Yeni;30.09.2020;istanbul;sisli;20;IKSV
11015;1000026007;XX;Yeni;30.09.2020;N/A;N/A;25;IKSV
11015;1000026008;DD;Yeni;30.09.2020;istanbul;Beyoglu;25;IKSV
11016;1000026010;XX;Yeni;30.09.2020;N/A;N/A;N/A;IKSV
11016;1000026153;FF;Yeni;30.09.2020;istanbul;umraniye;N/A;Internet
11017;1000026011;DD;Yeni;30.09.2020;istanbul;Acibadem;22;IKSV
11018;1000026012;DD;Yeni;30.09.2020;istanbul;sishane;19;IKSV
11019;1000026013;XX;Yeni;30.09.2020;N/A;N/A;28;IKSV
11019;1000026014;FF;Yeni;30.09.2020;istanbul;Anadoluhisari;27;IKSV
11020;1000026015;XX;Yeni;30.09.2020;N/A;N/A;N/A;IKSV
11021;1000026016;CC;Yeni;30.09.2020;istanbul;cekmekoy;50;IKSV
11022;1000026017;DD;Yeni;30.09.2020;istanbul;Sultangazi;16;IKSV
11023;1000026018;DD;Yeni;30.09.2020;istanbul;Sultangazi;18;IKSV
11024;1000026020;XX;Yeni;30.09.2020;N/A;N/A;20;IKSV
11025;1000026021;DD;Yeni;30.09.2020;istanbul;sisli;23;IKSV
11026;1000026022;XX;Yeni;30.09.2020;N/A;N/A;49;IKSV
11027;1000026023;DD;Yeni;30.09.2020;istanbul;ustbostanci;23;IKSV
11028;1000026024;XX;Yeni;30.09.2020;N/A;N/A;20;IKSV
11029;1000026025;CC;Yeni;30.09.2020;istanbul;Kadikoy;24;IKSV
11032;1000026038;FF;Yeni;30.09.2020;istanbul;cekmekoy;22;IKSV
11033;1000026039;FF;Yeni;30.09.2020;Kocaeli;cayirova;35;Internet
11037;1000026052;DD;Yeni;30.09.2020;istanbul;uskudar;20;IKSV
11038;1000026053;DD;Yeni;30.09.2020;istanbul;Kagithane;22;IKSV
11039;1000026054;DD;Yeni;30.09.2020;istanbul;Besiktas;24;IKSV
11040;1000026055;DD;Yeni;30.09.2020;Kocaeli;Basiskele;20;IKSV
11041;1000026056;DD;Yeni;30.09.2020;istanbul;Levent;21;IKSV
11042;1000026057;DD;Yeni;30.09.2020;istanbul;Fatih;22;IKSV
11043;1000026058;DD;Yeni;30.09.2020;istanbul;Bebek;24;IKSV
11044;1000026059;DD;Yeni;30.09.2020;istanbul;Kadikoy;24;IKSV
11045;1000026060;DD;Yeni;30.09.2020;izmir;N/A;19;IKSV
11046;1000026061;DD;Yeni;30.09.2020;istanbul;umraniye;21;IKSV
11047;1000026062;DD;Yeni;30.09.2020;istanbul;Bayrampasa;23;IKSV
11048;1000026063;DD;Yeni;30.09.2020;istanbul;Cevizlibag;21;IKSV
11049;1000026064;DD;Yeni;30.09.2020;istanbul;Atasehir;23;IKSV
11050;1000026065;DD;Yeni;30.09.2020;Eskişehir;Merkez;23;IKSV
11051;1000026066;DD;Yeni;30.09.2020;istanbul;Kagithane;24;IKSV
11052;1000026067;DD;Yeni;30.09.2020;istanbul;Gungoren;23;IKSV
11053;1000026068;DD;Yeni;30.09.2020;istanbul;Kartal;23;IKSV
